date,pollution,dew,temp,press,wnd_spd,snow,rain
2012-02-27,189.958,-9.333,-0.333,1024.542,10.093,0.000,0.000
2012-02-28,208.583,-8.375,0.833,1020.458,13.688,0.000,0.000
2012-02-29,165.833,-6.375,1.000,1020.458,6.444,0.000,0.000
2012-03-01,253.167,-3.083,0.833,1023.458,3.481,0.000,0.750
2012-03-02,127.167,-0.667,0.667,1027.208,15.220,3.250,0.750
2012-03-03,86.250,-5.875,0.333,1028.542,29.727,0.000,0.000
2012-03-04,127.875,-7.917,0.500,1022.042,6.663,0.000,0.000
2012-03-05,172.625,-6.333,-0.458,1013.625,4.006,0.000,0.000
2012-03-06,21.250,-14.833,4.750,1015.875,95.038,0.000,0.000
2012-03-07,19.167,-14.792,4.833,1021.792,45.245,0.000,0.000
2012-03-08,17.333,-19.875,-0.500,1029.833,21.290,0.000,0.000
2012-03-09,90.125,-11.125,-0.042,1026.542,14.471,0.000,0.000
2012-03-10,39.250,-16.208,0.667,1026.417,65.637,0.000,0.000
2012-03-11,20.917,-21.917,0.125,1032.792,172.154,0.000,0.000
2012-03-12,71.958,-16.833,1.208,1026.625,7.488,0.000,0.000
2012-03-13,116.458,-12.500,4.833,1019.542,9.572,0.000,0.000
2012-03-14,28.708,-15.833,6.667,1024.875,19.220,0.000,0.000
2012-03-15,96.583,-7.250,3.792,1023.917,11.865,0.000,0.083
2012-03-16,269.750,3.333,6.000,1013.083,7.173,0.000,0.375
2012-03-17,202.625,2.958,3.250,1013.542,20.750,0.042,0.667
2012-03-18,44.083,-4.417,1.625,1026.292,14.530,0.750,0.000
2012-03-19,99.458,-2.542,3.125,1025.583,5.473,0.000,0.000
2012-03-20,132.958,-2.458,4.750,1023.958,12.905,0.000,0.000
2012-03-21,275.125,1.125,5.708,1019.958,14.376,0.000,0.000
2012-03-22,172.750,-1.167,8.083,1021.333,12.289,0.000,0.000
2012-03-23,31.917,-6.042,7.167,1015.208,49.731,0.000,0.250
2012-03-24,18.708,-12.250,9.375,1018.792,62.059,0.000,0.000
2012-03-25,40.417,-9.958,8.375,1023.000,9.386,0.000,0.000
2012-03-26,153.625,-3.792,9.208,1018.708,3.575,0.000,0.000
2012-03-27,116.917,-5.708,13.792,1020.083,18.554,0.000,0.000
2012-03-28,49.167,-5.625,14.292,1023.458,25.985,0.000,0.000
2012-03-29,47.750,-6.000,15.292,1013.792,38.982,0.000,0.167
2012-03-30,15.792,-13.667,10.167,1021.375,210.722,0.000,0.000
2012-03-31,26.542,-13.875,8.833,1019.083,17.115,0.000,0.000
2012-04-01,57.042,-7.167,7.375,1017.042,34.419,0.000,0.000
2012-04-02,42.250,-6.458,8.375,1015.417,7.134,0.000,0.000
2012-04-03,21.292,-14.125,12.625,1015.458,25.165,0.000,0.000
2012-04-04,16.625,-14.333,15.208,1011.250,45.224,0.000,0.000
2012-04-05,16.375,-13.250,13.667,1015.708,94.934,0.000,0.000
2012-04-06,29.625,-6.417,13.458,1017.333,7.916,0.000,0.000
2012-04-07,74.000,-5.250,10.875,1015.875,6.965,0.000,0.000
2012-04-08,54.042,-11.500,17.792,1014.375,40.477,0.000,0.000
2012-04-09,123.083,0.917,18.208,1012.375,28.022,0.000,0.000
2012-04-10,63.708,8.333,17.917,1009.000,33.383,0.000,0.125
2012-04-11,19.250,-8.000,14.792,1014.875,31.162,0.000,0.000
2012-04-12,32.250,-7.583,18.667,1008.208,18.849,0.000,0.000
2012-04-13,54.292,0.042,18.667,1007.083,23.993,0.000,0.000
2012-04-14,58.875,-0.125,21.375,1005.208,33.320,0.000,0.000
2012-04-15,74.458,3.750,19.042,1008.083,27.362,0.000,0.000
2012-04-16,32.458,-4.125,15.917,1016.958,15.888,0.000,0.000
2012-04-17,120.917,4.792,18.250,1008.708,43.002,0.000,0.000
2012-04-18,157.792,12.125,18.125,1007.875,63.387,0.000,0.375
2012-04-19,110.875,10.000,14.000,1011.875,7.190,0.000,0.208
2012-04-20,145.917,11.667,13.375,1016.250,14.634,0.000,0.667
2012-04-21,167.000,10.667,13.417,1011.042,7.542,0.000,0.250
2012-04-22,167.333,11.167,16.625,1003.500,7.731,0.000,0.000
2012-04-23,251.917,13.875,18.958,1002.750,6.595,0.000,0.000
2012-04-24,97.875,13.708,15.583,1005.417,25.162,0.000,3.792
2012-04-25,19.542,-3.083,14.458,1007.750,113.547,0.000,0.000
2012-04-26,73.458,3.917,13.667,1002.125,3.500,0.000,0.000
2012-04-27,75.625,-2.667,18.250,1000.333,61.254,0.000,0.000
2012-04-28,110.208,-7.917,15.083,1011.958,15.438,0.000,0.000
2012-04-29,179.542,0.875,15.000,1012.042,15.014,0.000,0.000
2012-04-30,174.292,11.667,15.458,1009.708,6.351,0.000,0.000
2012-05-01,184.125,12.125,18.542,1011.792,19.113,0.000,0.000
2012-05-02,98.458,9.500,21.875,1007.792,5.175,0.000,0.000
2012-05-03,71.167,8.042,23.667,1007.625,6.760,0.000,0.000
2012-05-04,113.625,11.375,24.083,1006.417,9.125,0.000,0.000
2012-05-05,96.208,3.833,23.500,1009.125,10.225,0.000,0.000
2012-05-06,106.167,8.708,22.375,1004.208,19.350,0.000,0.000
2012-05-07,87.208,5.750,21.250,1004.250,4.525,0.000,0.000
2012-05-08,83.792,6.167,22.542,1007.583,7.286,0.000,0.000
2012-05-09,110.375,7.292,21.208,1012.667,15.723,0.000,0.000
2012-05-10,177.250,12.583,22.875,1010.833,9.651,0.000,0.000
2012-05-11,157.625,14.208,19.500,1011.333,8.084,0.000,1.458
2012-05-12,104.875,12.542,18.333,1010.208,10.297,0.000,3.208
2012-05-13,136.708,13.125,18.042,1007.375,64.854,0.000,0.125
2012-05-14,46.375,-0.083,19.125,1007.750,22.247,0.000,0.000
2012-05-15,33.875,-2.042,20.250,1004.958,43.422,0.000,0.000
2012-05-16,28.375,-0.875,22.583,1002.500,83.505,0.000,0.000
2012-05-17,56.125,6.500,22.042,1005.500,41.325,0.000,0.000
2012-05-18,92.167,11.417,22.792,1006.583,5.998,0.000,0.000
2012-05-19,129.708,16.833,24.917,1008.125,11.015,0.000,0.125
2012-05-21,72.583,15.708,21.333,1014.125,7.227,0.000,0.000
2012-05-22,60.083,14.542,23.917,1009.917,18.826,0.000,0.000
2012-05-23,32.958,1.333,23.000,1010.917,11.063,0.000,0.000
2012-05-24,32.250,1.750,21.708,1010.667,4.060,0.000,0.000
2012-05-25,53.833,5.917,21.708,1009.375,7.186,0.000,0.000
2012-05-26,80.542,9.208,24.000,1004.833,19.432,0.000,0.000
2012-05-27,114.208,12.792,24.250,1006.583,28.816,0.000,0.000
2012-05-28,117.625,13.125,25.792,1011.458,11.736,0.000,0.000
2012-05-29,70.625,13.208,22.792,1011.000,21.497,0.000,0.417
2012-05-30,13.500,6.250,20.917,1015.708,9.180,0.000,0.000
2012-05-31,65.708,9.750,19.542,1016.958,6.351,0.000,0.125
2012-06-01,76.583,14.042,18.833,1012.750,6.612,0.000,0.250
2012-06-02,126.417,14.667,22.042,1009.750,22.616,0.000,0.000
2012-06-03,167.167,18.542,21.250,1005.542,14.830,0.000,0.542
2012-06-04,114.167,15.833,24.208,1004.167,13.557,0.000,0.000
2012-06-05,59.500,12.375,27.000,1003.750,11.547,0.000,0.000
2012-06-06,148.958,15.458,24.958,1001.167,12.890,0.000,0.000
2012-06-07,64.542,15.125,25.958,999.583,6.889,0.000,0.000
2012-06-08,73.500,15.292,26.792,999.750,15.345,0.000,0.125
2012-06-09,111.875,18.583,24.500,998.167,16.762,0.000,0.167
2012-06-10,13.125,6.458,23.500,1000.458,7.952,0.000,0.125
2012-06-11,28.417,6.292,24.833,996.958,6.182,0.000,0.000
2012-06-12,22.333,9.167,24.292,996.542,6.353,0.000,0.000
2012-06-13,69.875,13.542,22.292,999.875,7.544,0.000,0.208
2012-06-14,10.042,13.125,21.875,1004.000,10.133,0.000,0.000
2012-06-15,8.083,11.750,23.625,1006.333,8.739,0.000,0.000
2012-06-16,24.292,12.583,25.750,1004.458,14.176,0.000,0.083
2012-06-17,75.917,13.875,28.583,1001.833,8.624,0.000,0.000
2012-06-18,174.375,16.375,27.750,1001.917,8.902,0.000,0.000
2012-06-19,175.208,18.667,25.542,1000.792,18.274,0.000,0.417
2012-06-20,173.167,18.792,25.750,1002.333,12.720,0.000,0.000
2012-06-21,175.375,19.125,26.125,1003.667,7.896,0.000,0.125
2012-06-22,100.750,19.917,23.750,1003.875,21.622,0.000,0.250
2012-06-23,165.625,20.750,24.083,1002.250,5.626,0.000,0.125
2012-06-24,156.708,21.500,23.250,1002.208,11.399,0.000,0.917
2012-06-25,90.750,20.792,23.458,1005.750,14.658,0.000,1.250
2012-06-26,109.833,20.750,24.333,1009.792,16.597,0.000,0.042
2012-06-27,68.875,18.833,24.458,1012.042,11.158,0.000,0.000
2012-06-28,113.125,20.000,21.708,1009.667,11.235,0.000,2.292
2012-06-29,80.542,20.708,22.167,1004.583,3.615,0.000,3.125
2012-06-30,70.458,19.625,27.458,1002.958,7.226,0.000,0.000
2012-07-01,121.125,23.292,28.667,998.917,15.334,0.000,0.000
2012-07-02,40.750,14.917,29.708,998.167,6.985,0.000,0.000
2012-07-03,31.583,16.875,29.000,996.292,7.955,0.000,0.000
2012-07-04,83.750,18.292,27.708,1000.583,14.940,0.000,0.000
2012-07-05,97.083,20.833,24.458,1002.958,10.618,0.000,0.333
2012-07-06,119.125,21.750,23.667,1002.500,2.885,0.000,0.167
2012-07-07,162.167,23.500,26.875,1001.458,15.924,0.000,0.250
2012-07-08,145.125,23.458,26.875,1001.875,7.505,0.000,0.042
2012-07-09,96.875,23.667,25.375,1002.042,13.970,0.000,1.958
2012-07-10,47.125,23.458,26.708,996.625,10.375,0.000,0.208
2012-07-11,64.042,22.083,25.083,994.458,3.037,0.000,0.000
2012-07-12,21.542,20.750,26.542,997.917,3.390,0.000,0.042
2012-07-13,24.917,19.917,26.500,1003.250,4.188,0.000,0.000
2012-07-14,31.625,18.083,26.208,1003.750,5.644,0.000,0.000
2012-07-15,40.875,17.542,27.375,1004.875,5.421,0.000,0.000
2012-07-16,76.458,18.458,28.333,1007.500,13.616,0.000,0.000
2012-07-17,78.583,20.708,27.625,1009.167,33.567,0.000,0.000
2012-07-18,83.792,21.458,26.583,1008.042,48.156,0.000,0.000
2012-07-19,121.958,22.917,27.083,1005.583,15.118,0.000,0.000
2012-07-20,198.542,24.250,28.625,1004.250,14.627,0.000,0.000
2012-07-21,171.625,24.375,25.708,1002.125,30.783,0.000,4.792
2012-07-22,16.000,20.125,27.667,998.625,18.216,0.000,3.500
2012-07-23,31.958,20.208,27.125,1004.833,8.719,0.000,0.000
2012-07-24,66.417,21.792,26.708,1008.125,6.497,0.000,0.000
2012-07-25,84.292,24.042,26.250,1007.292,13.790,0.000,0.333
2012-07-26,57.167,24.208,25.333,1004.000,16.017,0.000,0.083
2012-07-27,80.333,24.625,26.250,1005.500,2.717,0.000,0.125
2012-07-28,68.958,25.375,27.583,1001.500,25.058,0.000,0.167
2012-07-30,25.833,21.500,25.708,1004.000,6.018,0.000,0.917
2012-07-31,25.167,20.208,20.708,1006.667,6.855,0.000,10.458
2012-08-01,12.583,20.083,21.000,1007.208,13.486,0.000,7.125
2012-08-02,18.958,20.625,25.250,1007.500,5.310,0.000,0.000
2012-08-03,54.750,23.250,26.500,1007.500,10.936,0.000,0.000
2012-08-04,25.292,22.125,27.792,1007.375,12.444,0.000,0.000
2012-08-05,47.000,23.042,27.625,1010.792,8.943,0.000,0.000
2012-08-06,64.333,23.833,28.292,1008.917,11.083,0.000,0.000
2012-08-07,67.083,24.292,28.042,1006.667,8.005,0.000,0.000
2012-08-08,77.333,24.750,28.000,1005.000,3.910,0.000,0.125
2012-08-09,38.083,21.375,27.542,1006.583,6.460,0.000,0.000
2012-08-10,77.042,21.792,27.333,1006.458,8.159,0.000,0.000
2012-08-11,76.500,21.333,24.667,1005.833,4.897,0.000,2.292
2012-08-13,13.542,17.792,24.583,1009.042,8.664,0.000,0.292
2012-08-14,53.000,16.792,21.583,1006.792,19.520,0.000,0.042
2012-08-15,52.375,17.958,24.208,1006.625,6.405,0.000,0.000
2012-08-16,70.167,19.667,25.583,1010.333,12.697,0.000,0.000
2012-08-17,118.875,21.250,25.208,1007.833,31.966,0.000,0.000
2012-08-18,82.667,22.708,24.417,1006.458,29.001,0.000,0.667
2012-08-21,6.917,11.208,23.625,1013.000,14.160,0.000,0.000
2012-08-22,19.833,8.792,21.625,1015.917,7.486,0.000,0.000
2012-08-23,77.208,14.833,22.125,1014.500,8.754,0.000,0.000
2012-08-24,85.625,14.917,23.042,1013.458,8.355,0.000,0.000
2012-08-25,124.917,16.500,23.333,1011.917,10.707,0.000,0.000
2012-08-26,155.708,18.583,24.500,1010.417,15.924,0.000,0.000
2012-08-27,67.000,21.750,25.250,1009.250,9.876,0.000,0.250
2012-08-28,84.000,21.250,27.083,1002.750,3.688,0.000,0.000
2012-08-29,103.792,20.875,28.292,1004.750,6.408,0.000,0.000
2012-08-30,239.083,22.542,27.667,1008.875,5.342,0.000,0.000
2012-08-31,185.458,23.083,27.750,1010.333,11.468,0.000,0.000
2012-09-01,160.708,22.875,25.250,1009.958,4.342,0.000,0.792
2012-09-02,33.958,18.333,20.958,1008.292,19.036,0.000,4.250
2012-09-03,9.458,9.167,21.083,1012.875,32.139,0.000,0.000
2012-09-04,13.250,8.208,19.833,1015.250,17.059,0.000,0.000
2012-09-05,32.292,11.625,20.000,1017.125,13.147,0.000,0.000
2012-09-06,90.375,14.667,18.458,1017.042,5.530,0.000,0.625
2012-09-07,85.667,17.708,20.750,1015.250,6.109,0.000,1.250
2012-09-08,49.292,17.375,22.333,1014.792,5.718,0.000,0.000
2012-09-09,110.458,18.458,22.250,1014.500,5.418,0.000,0.000
2012-09-10,131.208,19.083,22.750,1014.000,4.096,0.000,0.000
2012-09-11,107.208,18.458,21.667,1010.375,11.287,0.000,0.333
2012-09-12,20.458,9.458,20.000,1010.750,24.550,0.000,0.000
2012-09-13,14.625,8.625,18.208,1013.000,3.427,0.000,0.000
2012-09-14,15.792,8.333,18.000,1016.750,9.629,0.000,0.000
2012-09-15,33.083,9.583,18.833,1019.875,9.423,0.000,0.000
2012-09-16,53.167,10.750,19.000,1020.458,4.356,0.000,0.000
2012-09-17,42.417,9.750,20.167,1013.583,9.162,0.000,0.000
2012-09-18,32.792,8.083,21.458,1009.375,10.039,0.000,0.000
2012-09-19,51.792,10.042,20.333,1009.000,4.153,0.000,0.000
2012-09-20,112.417,14.750,20.167,1012.792,3.610,0.000,0.000
2012-09-21,152.625,15.000,21.625,1011.708,11.676,0.000,0.000
2012-09-22,106.417,15.833,21.458,1011.167,3.110,0.000,0.000
2012-09-23,108.250,15.042,21.000,1013.292,3.648,0.000,0.000
2012-09-24,63.625,15.083,20.500,1017.500,3.540,0.000,0.000
2012-09-25,63.000,15.917,18.833,1017.875,13.690,0.000,1.208
2012-09-26,25.167,12.000,18.958,1019.292,5.830,0.000,0.000
2012-09-27,33.750,11.000,15.958,1016.625,9.257,0.000,0.125
2012-09-28,2.958,-4.042,19.000,1018.167,152.368,0.000,0.000
2012-09-29,14.208,2.083,17.000,1018.000,26.075,0.000,0.000
2012-09-30,14.625,5.125,16.833,1017.375,6.111,0.000,0.000
2012-10-01,51.250,8.125,16.542,1016.000,4.787,0.000,0.000
2012-10-02,148.500,11.708,16.500,1014.042,3.183,0.000,0.000
2012-10-03,62.542,7.167,17.833,1012.417,10.393,0.000,0.000
2012-10-04,12.792,4.333,18.000,1014.917,7.058,0.000,0.000
2012-10-05,43.750,8.000,17.000,1017.750,6.053,0.000,0.000
2012-10-06,95.875,7.417,17.125,1024.042,7.022,0.000,0.000
2012-10-07,126.125,11.083,16.125,1022.792,2.996,0.000,0.000
2012-10-08,252.542,12.625,16.417,1018.542,3.873,0.000,0.000
2012-10-09,124.542,6.500,18.250,1014.708,48.218,0.000,0.250
2012-10-10,16.625,-0.875,15.542,1020.125,33.658,0.000,0.000
2012-10-11,127.375,4.833,12.667,1015.917,8.863,0.000,0.000
2012-10-12,167.625,6.000,11.000,1014.000,11.125,0.000,0.000
2012-10-13,43.333,6.042,11.000,1014.125,32.485,0.000,0.000
2012-10-14,40.833,7.000,14.000,1020.000,53.845,0.000,0.000
2012-10-15,103.083,7.000,13.958,1020.000,75.205,0.000,0.000
2012-10-16,41.333,3.292,12.583,1018.542,42.122,0.000,2.000
2012-10-17,22.708,-5.333,10.500,1019.583,16.982,0.000,0.000
2012-10-18,60.083,0.792,10.708,1017.500,3.463,0.000,0.000
2012-10-19,169.333,5.125,10.292,1017.000,2.084,0.000,0.000
2012-10-20,206.125,6.083,12.708,1017.750,7.268,0.000,0.000
2012-10-21,48.417,7.000,10.833,1020.875,5.904,0.000,2.292
2012-10-22,26.292,2.125,11.750,1017.917,22.783,0.000,0.000
2012-10-23,72.625,3.458,10.208,1015.333,2.733,0.000,0.000
2012-10-24,108.792,3.333,13.500,1011.708,6.164,0.000,0.000
2012-10-25,191.333,7.625,12.167,1016.667,3.166,0.000,0.000
2012-10-26,279.875,11.792,13.000,1018.458,3.405,0.000,0.083
2012-10-27,158.417,3.375,15.250,1016.958,24.810,0.000,0.000
2012-10-28,24.625,-1.750,10.917,1025.958,26.927,0.000,0.000
2012-10-29,39.708,0.917,10.708,1024.333,6.535,0.000,0.000
2012-10-30,30.000,-8.167,8.042,1023.417,21.678,0.000,0.000
2012-10-31,27.750,-7.208,7.708,1020.417,8.134,0.000,0.000
2012-11-01,94.958,-1.625,7.375,1019.167,4.396,0.000,0.000
2012-11-02,161.292,4.208,7.917,1019.917,3.651,0.000,0.000
2012-11-03,148.750,6.500,7.875,1017.167,14.863,0.000,3.458
2012-11-04,19.375,1.042,3.500,1011.667,168.025,0.000,17.583
2012-11-05,26.958,-3.292,7.083,1019.875,365.439,0.000,0.000
2012-11-06,80.958,-1.208,6.167,1021.458,40.475,0.000,0.000
2012-11-07,67.458,-3.792,7.750,1019.042,35.416,0.000,0.000
2012-11-08,53.167,-2.500,6.458,1019.958,48.789,0.000,0.000
2012-11-09,105.167,2.542,7.458,1024.250,2.417,0.000,0.000
2012-11-10,77.000,2.792,5.875,1021.667,11.434,0.000,2.750
2012-11-11,11.792,-11.250,4.042,1014.917,172.624,0.000,0.000
2012-11-12,21.042,-12.625,5.208,1017.667,136.156,0.000,0.000
2012-11-13,13.042,-16.917,3.333,1018.417,187.728,0.000,0.000
2012-11-14,35.875,-12.500,1.542,1024.875,55.036,0.000,0.000
2012-11-15,143.125,-5.042,1.417,1027.292,2.046,0.042,0.250
2012-11-16,121.042,-1.625,3.625,1021.792,13.460,0.125,0.000
2012-11-17,63.625,-4.333,3.375,1019.958,11.752,0.000,0.000
2012-11-18,130.000,-4.375,4.125,1018.958,12.103,0.000,0.000
2012-11-19,19.292,-9.708,4.250,1024.417,24.789,0.000,0.000
2012-11-20,40.542,-4.708,2.542,1022.958,5.025,0.000,0.000
2012-11-21,259.667,-2.500,2.375,1019.167,1.875,0.000,0.000
2012-11-22,160.583,-6.250,3.375,1023.750,20.770,0.000,0.000
2012-11-23,42.125,-14.042,0.958,1026.708,13.652,0.000,0.000
2012-11-24,150.500,-7.250,-0.417,1020.792,3.183,0.000,0.000
2012-11-25,160.667,-9.750,2.125,1020.125,17.211,0.000,0.000
2012-11-26,24.792,-15.667,2.958,1021.167,43.056,0.000,0.000
2012-11-27,185.250,-8.333,0.125,1012.500,4.260,0.000,0.000
2012-11-28,23.083,-16.458,2.000,1020.875,98.072,0.000,0.000
2012-11-29,69.042,-12.375,-1.833,1023.958,1.992,0.000,0.000
2012-11-30,36.250,-19.417,-3.333,1031.167,30.155,0.000,0.000
2012-12-01,81.375,-12.250,-5.000,1030.292,13.598,0.000,0.000
2012-12-02,235.083,-5.958,-4.792,1020.333,2.681,0.125,0.000
2012-12-03,69.042,-14.292,-1.792,1021.167,43.213,0.000,0.000
2012-12-04,91.917,-12.792,-3.667,1021.542,2.306,0.000,0.000
2012-12-05,14.208,-19.833,-4.333,1024.083,53.436,0.000,0.000
2012-12-06,70.000,-16.333,-6.958,1022.167,2.755,0.000,0.000
2012-12-07,59.833,-18.625,-4.875,1023.792,22.235,0.000,0.000
2012-12-08,13.167,-26.208,-7.333,1028.000,166.553,0.000,0.000
2012-12-09,21.083,-22.542,-4.917,1027.125,237.532,0.000,0.000
2012-12-10,71.333,-13.750,-4.375,1029.333,4.992,0.000,0.000
2012-12-11,137.042,-10.875,-5.292,1032.500,5.347,0.000,0.000
2012-12-12,196.375,-4.875,-3.458,1029.125,19.805,1.500,0.000
2012-12-13,222.708,-4.333,-1.833,1026.958,19.515,0.250,0.000
2012-12-14,208.292,-1.125,-0.500,1023.875,64.744,7.667,0.000
2012-12-15,261.583,-0.208,1.167,1023.792,2.530,0.000,0.000
2012-12-16,139.875,-2.917,-1.375,1027.875,14.300,1.500,0.292
2012-12-17,32.542,-13.000,-3.083,1034.333,68.714,0.000,0.000
2012-12-18,37.792,-16.667,-6.042,1035.875,30.379,0.000,0.000
2012-12-19,191.875,-10.542,-6.333,1029.208,3.458,0.000,0.000
2012-12-20,230.042,-8.042,-5.542,1029.917,6.874,0.625,0.000
2012-12-21,122.667,-10.542,-3.625,1029.208,22.143,0.250,0.000
2012-12-22,24.375,-18.917,-6.250,1035.792,29.893,0.000,0.000
2012-12-23,2.958,-23.875,-10.750,1036.292,128.588,0.000,0.000
2012-12-28,109.083,-10.792,-6.625,1026.375,31.902,0.625,0.000
2012-12-29,44.208,-17.167,-4.583,1030.375,58.181,0.000,0.000
2012-12-30,18.333,-19.375,-4.917,1025.500,57.664,0.000,0.000
2012-12-31,86.833,-15.917,-7.917,1018.875,4.786,0.000,0.000
2013-01-01,16.500,-20.542,-7.208,1023.667,46.647,0.000,0.000
2013-01-02,18.458,-27.458,-10.500,1039.458,233.056,0.000,0.000
2013-01-03,24.500,-24.583,-9.875,1043.458,96.395,0.000,0.000
2013-01-04,78.792,-21.083,-10.667,1032.792,12.842,0.000,0.000
2013-01-05,66.417,-21.083,-7.583,1028.708,8.886,0.000,0.000
2013-01-06,131.083,-17.583,-6.708,1027.667,10.838,0.000,0.000
2013-01-07,144.167,-15.792,-7.125,1025.250,6.336,0.000,0.000
2013-01-08,131.750,-17.583,-6.958,1031.000,30.898,0.000,0.000
2013-01-09,50.167,-19.458,-6.958,1030.625,5.382,0.000,0.000
2013-01-10,242.917,-13.083,-8.292,1027.708,6.873,0.000,0.000
2013-01-11,363.750,-7.792,-3.875,1024.083,3.723,0.042,0.000
2013-01-12,529.458,-10.083,-7.375,1023.167,3.334,0.000,0.000
2013-01-13,417.042,-6.500,-3.583,1024.542,5.143,0.000,0.000
2013-01-14,306.083,-7.500,-4.625,1027.333,10.654,0.083,0.000
2013-01-15,109.083,-7.458,-4.958,1026.250,32.240,0.625,0.000
2013-01-16,113.458,-13.833,-4.042,1032.958,8.700,0.000,0.000
2013-01-17,65.167,-15.625,-3.667,1037.125,8.662,0.000,0.000
2013-01-18,271.542,-12.250,-5.583,1027.375,2.849,0.000,0.000
2013-01-19,202.917,-10.250,-2.417,1029.458,3.985,0.000,0.000
2013-01-20,104.208,-5.833,-2.417,1030.833,2.680,1.500,0.000
2013-01-21,150.208,-5.833,-2.000,1028.917,6.463,0.000,0.000
2013-01-22,184.333,-7.750,-6.208,1028.917,6.610,1.167,0.000
2013-01-23,386.333,-6.458,-5.083,1019.375,3.576,0.458,0.000
2013-01-24,28.917,-16.208,-0.708,1022.875,31.363,0.000,0.000
2013-01-25,69.458,-15.917,-7.000,1023.917,3.500,0.000,0.000
2013-01-26,157.458,-10.958,-5.708,1027.417,3.647,0.000,0.000
2013-01-27,308.333,-6.792,-5.000,1027.750,2.309,0.042,0.000
2013-01-28,399.375,-5.042,-1.833,1021.500,4.153,0.000,0.000
2013-01-29,419.875,-5.250,-4.500,1025.333,7.119,2.292,0.000
2013-01-30,278.125,-4.542,-2.958,1026.042,9.466,0.000,0.000
2013-01-31,181.333,-2.208,-1.292,1023.958,3.797,0.500,0.625
2013-02-01,39.125,-11.167,-1.458,1028.375,9.759,0.000,0.000
2013-02-02,44.917,-14.375,-3.042,1031.708,11.252,0.000,0.000
2013-02-03,184.667,-4.417,-2.833,1021.000,4.323,2.750,0.000
2013-02-04,42.583,-11.750,-3.167,1028.292,12.777,0.000,0.000
2013-02-05,90.833,-5.583,-3.458,1024.125,16.896,0.250,0.000
2013-02-06,99.875,-15.417,-5.208,1026.250,31.437,0.000,0.000
2013-02-07,12.417,-24.833,-9.583,1038.375,21.883,0.000,0.000
2013-02-08,56.458,-19.750,-7.833,1035.792,8.775,0.000,0.000
2013-02-09,190.125,-13.792,-4.833,1025.750,3.354,0.000,0.000
2013-02-10,60.500,-18.917,-3.250,1030.667,17.291,0.000,0.000
2013-02-11,64.792,-13.833,-4.792,1032.667,5.011,0.000,0.000
2013-02-12,113.708,-11.625,-1.333,1025.917,10.763,0.042,0.000
2013-02-13,306.917,-6.458,-2.292,1021.833,7.917,0.000,0.000
2013-02-14,81.708,-16.958,0.375,1026.333,25.402,0.000,0.000
2013-02-15,39.792,-15.250,-2.125,1028.083,21.116,0.000,0.000
2013-02-16,136.833,-8.042,-1.625,1022.292,10.188,0.000,0.000
2013-02-17,134.542,-11.583,1.000,1020.417,11.434,0.000,0.000
2013-02-18,22.792,-16.792,-0.292,1027.250,9.368,0.000,0.000
2013-02-19,30.125,-19.875,-3.125,1029.583,18.200,0.000,0.000
2013-02-20,83.292,-14.167,-2.042,1027.375,9.482,0.000,0.000
2013-02-21,201.875,-6.208,-2.042,1028.188,5.665,0.000,0.000
2013-02-22,95.292,-16.667,0.750,1029.500,16.834,0.000,0.000
2013-02-23,135.167,-13.750,0.583,1027.583,3.018,0.000,0.000
2013-02-24,340.625,-7.458,0.542,1026.083,1.897,0.000,0.000
2013-02-25,163.000,-3.708,-0.417,1027.208,7.340,0.667,0.000
2013-02-26,205.583,-4.833,1.375,1020.167,25.262,0.000,0.000
2013-02-27,247.708,-8.708,5.000,1016.833,6.930,0.000,0.000
2013-02-28,236.042,-9.625,4.125,1014.542,41.143,0.000,0.000
2013-03-01,10.458,-23.208,0.750,1032.417,70.328,0.000,0.000
2013-03-02,42.708,-16.917,-0.042,1032.875,5.851,0.000,0.000
2013-03-03,104.667,-13.292,3.958,1020.542,5.733,0.000,0.000
2013-03-04,23.583,-15.083,8.708,1023.167,11.398,0.000,0.000
2013-03-05,174.167,-8.458,5.750,1016.708,5.079,0.000,0.000
2013-03-06,219.125,-5.208,6.125,1013.000,13.850,0.000,0.000
2013-03-07,309.792,-2.542,7.417,1008.125,2.048,0.000,0.000
2013-03-08,237.292,-2.083,8.583,1005.167,21.143,0.000,0.000
2013-03-09,67.583,-12.458,6.750,1009.042,50.995,0.000,0.000
2013-03-10,39.250,-15.708,4.792,1026.375,23.954,0.000,0.000
2013-03-11,125.208,-7.250,5.667,1019.958,21.780,0.000,0.000
2013-03-12,149.167,1.208,4.792,1014.167,6.462,0.000,1.917
2013-03-13,21.875,-12.417,3.500,1028.250,9.015,0.000,0.000
2013-03-14,103.458,-4.333,3.125,1027.625,14.828,0.000,0.000
2013-03-15,248.250,-1.375,4.792,1020.375,1.842,0.000,0.000
2013-03-16,262.542,-0.125,8.417,1022.458,12.647,0.000,0.000
2013-03-17,339.042,2.083,8.417,1008.208,3.333,0.000,0.000
2013-03-18,72.208,-11.542,7.875,1006.583,29.334,0.000,0.000
2013-03-19,54.292,-1.292,1.917,1014.125,11.304,0.458,0.333
2013-03-20,63.125,-4.083,1.167,1023.125,12.030,1.875,0.000
2013-03-21,153.833,-2.542,3.792,1011.000,15.738,0.000,0.000
